ANO;ESTADO;CODIGO IBGE;Municipios;Vendas
2018;Bahia;2929206;SAO FRANCISCO DO CONDE;1345000
2018;Bahia;2929255;SAO GABRIEL;614000
2018;Bahia;2929305;SAO GONCALO DOS CAMPOS;4154786
2018;Bahia;2929354;SAO JOSE DA VITORIA;1227000
2018;Bahia;2929370;SAO JOSE DO JACUIPE;1153500
2018;Bahia;2929404;SAO MIGUEL DAS MATAS;790000
2018;Bahia;2929503;SAO SEBASTIAO DO PASSE;6102810
2018;Bahia;2929602;SAPEACU;2713000
2018;Bahia;2929701;SATIRO DIAS;1194000
2018;Bahia;2929750;SAUBARA;466500
2018;Bahia;2929800;SAUDE;616776
2018;Bahia;2929909;SEABRA;9793601
2018;Bahia;2930006;SEBASTIAO LARANJEIRAS;966000
2018;Bahia;2930105;SENHOR DO BONFIM;10855921
2018;Bahia;2930204;SENTO SE;2912608
2018;Bahia;2930154;SERRA DO RAMALHO;3739000
2018;Bahia;2930303;SERRA DOURADA;1578000
2018;Bahia;2930402;SERRA PRETA;1639000
2018;Bahia;2930501;SERRINHA;12077853
2018;Bahia;2930600;SERROLANDIA;1542000
2018;Bahia;2930709;SIMOES FILHO;19835338
2018;Bahia;2930758;SITIO DO MATO;50000
2018;Bahia;2930766;SITIO DO QUINTO;870000
2018;Bahia;2930774;SOBRADINHO;2985746
2018;Bahia;2930808;SOUTO SOARES;1296000
2018;Bahia;2930907;TABOCAS DO BREJO VELHO;1651000
2018;Bahia;2931004;TANHACU;2370500
2018;Bahia;2931053;TANQUE NOVO;2361500
2018;Bahia;2931103;TANQUINHO;533000
2018;Bahia;2931202;TAPEROA;2094000
2018;Bahia;2931301;TAPIRAMUTA;1183000
2018;Bahia;2931350;TEIXEIRA DE FREITAS;28017767
2018;Bahia;2931400;TEODORO SAMPAIO;839000
2018;Bahia;2931509;TEOFILANDIA;3336741
2018;Bahia;2931608;TEOLANDIA;1598500
2018;Bahia;2931707;TERRA NOVA;260000
2018;Bahia;2931806;TREMEDAL;1330500
2018;Bahia;2931905;TUCANO;5788835
2018;Bahia;2932002;UAUA;3565000
2018;Bahia;2932101;UBAIRA;1927000
2018;Bahia;2932200;UBAITABA;2465678
2018;Bahia;2932309;UBATA;2240000
2018;Bahia;2932408;UIBAI;896000
2018;Bahia;2932457;UMBURANAS;2315000
2018;Bahia;2932507;UNA;1864500
2018;Bahia;2932606;URANDI;1475500
2018;Bahia;2932705;URUCUCA;3927500
2018;Bahia;2932804;UTINGA;2367000
2018;Bahia;2932903;VALENCA;13638034
2018;Bahia;2933000;VALENTE;3125409
2018;Bahia;2933059;VARZEA DA ROCA;1183000
2018;Bahia;2933109;VARZEA DO POCO;954500
2018;Bahia;2933158;VARZEA NOVA;1733000
2018;Bahia;2933174;VARZEDO;2169000
2018;Bahia;2933208;VERA CRUZ;3198500
2018;Bahia;2933257;VEREDA;378000
2018;Bahia;2933307;VITORIA DA CONQUISTA;55316534
2018;Bahia;2933406;WAGNER;760000
2018;Bahia;2933455;WANDERLEY;1265364
2018;Bahia;2933505;WENCESLAU GUIMARAES;1781000
2018;Bahia;2933604;XIQUE-XIQUE;1123472
2018;Ceara ;2307809;MARCO;4626715
2018;Ceara ;2300101;ABAIARA;2479000
2018;Ceara ;2300150;ACARAPE;1350000
2018;Ceara ;2300200;ACARAU;7592912
2018;Ceara ;2300309;ACOPIARA;4858879
2018;Ceara ;2300408;AIUABA;1240500
2018;Ceara ;2300507;ALCANTARAS;729000
2018;Ceara ;2300606;ALTANEIRA;515000
2018;Ceara ;2300705;ALTO SANTO;1884896
2018;Ceara ;2300754;AMONTADA;4094841
2018;Ceara ;2300804;ANTONINA DO NORTE;1147000
2018;Ceara ;2300903;APUIARES;1460000
2018;Ceara ;2301000;AQUIRAZ;15854088
2018;Ceara ;2301109;ARACATI;10610022
2018;Ceara ;2301208;ARACOIABA;3293344
2018;Ceara ;2301257;ARARENDA;1106000
2018;Ceara ;2301307;ARARIPE;1764500
2018;Ceara ;2301406;ARATUBA;899960
2018;Ceara ;2301505;ARNEIROZ;688000
2018;Ceara ;2301604;ASSARE;2406000
2018;Ceara ;2301703;AURORA;1819596
2018;Ceara ;2301802;BAIXIO;349500
2018;Ceara ;2301851;BANABUIU;1277000
2018;Ceara ;2301901;BARBALHA;7827000
2018;Ceara ;2301950;BARREIRA;2224000
2018;Ceara ;2302008;BARRO;2776000
2018;Ceara ;2302057;BARROQUINHA;1203651
2018;Ceara ;2302107;BATURITE;2590000
2018;Ceara ;2302206;BEBERIBE;5740000
2018;Ceara ;2302305;BELA CRUZ;2117028
2018;Ceara ;2302404;BOA VIAGEM;5481664
2018;Ceara ;2302503;BREJO SANTO;6801000
2018;Ceara ;2302602;CAMOCIM;5756075
2018;Ceara ;2302701;CAMPOS SALES;3627000
2018;Ceara ;2302800;CANINDE;9477120
2018;Ceara ;2302909;CAPISTRANO;2115000
2018;Ceara ;2303006;CARIDADE;1365000
2018;Ceara ;2303105;CARIRE;1783000
2018;Ceara ;2303204;CARIRIACU;2188500
2018;Ceara ;2303303;CARIUS;1135000
2018;Ceara ;2303402;CARNAUBAL;1705000
2018;Ceara ;2303501;CASCAVEL;8558738
2018;Ceara ;2303600;CATARINA;1370500
2018;Ceara ;2303659;CATUNDA;1094442
2018;Ceara ;2303709;CAUCAIA;66722029
2018;Ceara ;2303808;CEDRO;2491871
2018;Ceara ;2303907;CHAVAL;1314000
2018;Ceara ;2303931;CHORO;770000
2018;Ceara ;2303956;CHOROZINHO;6207264
2018;Ceara ;2304004;COREAU;2898000
2018;Ceara ;2304103;CRATEUS;9029500
2018;Ceara ;2304202;CRATO;23589286
2018;Ceara ;2304236;CROATA;641000
2018;Ceara ;2304251;CRUZ;5367130
2018;Ceara ;2304269;DEPUTADO IRAPUAN PINHEIRO;980000
2018;Ceara ;2304277;ERERE;310000
2018;Ceara ;2304285;EUSEBIO;18805426
2018;Ceara ;2304301;FARIAS BRITO;1785000
2018;Ceara ;2304350;FORQUILHA;1780000
2018;Ceara ;2304400;FORTALEZA;484500666
2018;Ceara ;2304459;FORTIM;2051000
2018;Ceara ;2304509;FRECHEIRINHA;2589500
2018;Ceara ;2304608;GENERAL SAMPAIO;339000
2018;Ceara ;2304657;GRACA;1225000
2018;Ceara ;2304707;GRANJA;3957548
2018;Ceara ;2304806;GRANJEIRO;275000
2018;Ceara ;2304905;GROAIRAS;2553000
2018;Ceara ;2304954;GUAIUBA;1104710
2018;Ceara ;2305001;GUARACIABA DO NORTE;5284958
2018;Ceara ;2305209;HIDROLANDIA;1651000
2018;Ceara ;2305233;HORIZONTE;12136537
2018;Ceara ;2305266;IBARETAMA;2167500
2018;Ceara ;2305308;IBIAPINA;2494130
2018;Ceara ;2305332;IBICUITINGA;1255000
2018;Ceara ;2305357;ICAPUI;2560524
2018;Ceara ;2305407;ICO;7344000
2018;Ceara ;2305506;IGUATU;16324755
2018;Ceara ;2305605;INDEPENDENCIA;1851748
2018;Ceara ;2305654;IPAPORANGA;1172000
2018;Ceara ;2305704;IPAUMIRIM;1489000
2018;Ceara ;2305803;IPU;4307194
2018;Ceara ;2305902;IPUEIRAS;2975000
2018;Ceara ;2306009;IRACEMA;1559000
2018;Ceara ;2306108;IRAUCUBA;1510000
2018;Ceara ;2306207;ITAICABA;959000
2018;Ceara ;2306256;ITAITINGA;5963246
2018;Ceara ;2306306;ITAPAJE;7632341
2018;Ceara ;2306405;ITAPIPOCA;13428148
2018;Ceara ;2306504;ITAPIUNA;1230500
2018;Ceara ;2306553;ITAREMA;5385000
2018;Ceara ;2306603;ITATIRA;1952518
2018;Ceara ;2306702;JAGUARETAMA;2064000
2018;Ceara ;2306801;JAGUARIBARA;1778000
2018;Ceara ;2306900;JAGUARIBE;6277000
2018;Ceara ;2307007;JAGUARUANA;3432000
2018;Ceara ;2307106;JARDIM;2136500
2018;Ceara ;2307205;JATI;1766855
2018;Ceara ;2307254;JIJOCA DE JERICOACOARA;5802362
2018;Ceara ;2307304;JUAZEIRO DO NORTE;42780380
2018;Ceara ;2307403;JUCAS;3166000
2018;Ceara ;2307502;LAVRAS DA MANGABEIRA;3795541
2018;Ceara ;2307601;LIMOEIRO DO NORTE;9799000
2018;Ceara ;2307635;MADALENA;1696000
2018;Ceara ;2307650;MARACANAU;52522931
2018;Ceara ;2307700;MARANGUAPE;11704810
2018;Ceara ;2307908;MARTINOPOLE;735000
2018;Ceara ;2308005;MASSAPE;3373796
2018;Ceara ;2308104;MAURITI;3908021
2018;Ceara ;2308203;MERUOCA;958000
2018;Ceara ;2308302;MILAGRES;3010986
2018;Ceara ;2308351;MILHA;1930000
2018;Ceara ;2308377;MIRAIMA;734000
2018;Ceara ;2308401;MISSAO VELHA;3226000
2018;Ceara ;2308500;MOMBACA;3756386
2018;Ceara ;2308609;MONSENHOR TABOSA;2101000
2018;Ceara ;2308708;MORADA NOVA;8113951
2018;Ceara ;2308807;MORAUJO;728000
2018;Ceara ;2308906;MORRINHOS;2429216
2018;Ceara ;2309003;MUCAMBO;1558000
2018;Ceara ;2309102;MULUNGU;860884
2018;Ceara ;2309201;NOVA OLINDA;2555000
2018;Ceara ;2309300;NOVA RUSSAS;3639583
2018;Ceara ;2309409;NOVO ORIENTE;3794332
2018;Ceara ;2309458;OCARA;2654974
2018;Ceara ;2309508;OROS;2068000
2018;Ceara ;2309607;PACAJUS;6851398
2018;Ceara ;2309706;PACATUBA;7524396
2018;Ceara ;2309805;PACOTI;910000
2018;Ceara ;2309904;PACUJA;602000
2018;Ceara ;2310001;PALHANO;844500
2018;Ceara ;2310100;PALMACIA;434000
2018;Ceara ;2310209;PARACURU;5422300
2018;Ceara ;2310258;PARAIPABA;3807000
2018;Ceara ;2310308;PARAMBU;3331542
2018;Ceara ;2310407;PARAMOTI;838000
2018;Ceara ;2310506;PEDRA BRANCA;4742506
2018;Ceara ;2310605;PENAFORTE;1492000
2018;Ceara ;2310704;PENTECOSTE;2468000
2018;Ceara ;2310803;PEREIRO;1946000
2018;Ceara ;2310852;PINDORETAMA;4085000
2018;Ceara ;2310902;PIQUET CARNEIRO;1267000
2018;Ceara ;2310951;PIRES FERREIRA;628000
2018;Ceara ;2311009;PORANGA;869000
2018;Ceara ;2311108;PORTEIRAS;1019000
2018;Ceara ;2311207;POTENGI;1043500
2018;Ceara ;2311231;POTIRETAMA;552000
2018;Ceara ;2311264;QUITERIANOPOLIS;2786000
2018;Ceara ;2311306;QUIXADA;11124927
2018;Ceara ;2311355;QUIXELO;2595375
2018;Ceara ;2311405;QUIXERAMOBIM;12393462
2018;Ceara ;2311504;QUIXERE;3295223
2018;Ceara ;2311603;REDENCAO;3333594
2018;Ceara ;2311702;RERIUTABA;3467000
2018;Ceara ;2311801;RUSSAS;13040731
2018;Ceara ;2311900;SABOEIRO;1097000
2018;Ceara ;2311959;SALITRE;1318000
2018;Ceara ;2312205;SANTA QUITERIA;4090446
2018;Ceara ;2312007;SANTANA DO ACARAU;2168000
2018;Ceara ;2312106;SANTANA DO CARIRI;710500
2018;Ceara ;2312304;SAO BENEDITO;5057000
2018;Ceara ;2312403;SAO GONCALO DO AMARANTE;16617019
2018;Ceara ;2312502;SAO JOAO DO JAGUARIBE;845000
2018;Ceara ;2312601;SAO LUIS DO CURU;2065000
2018;Ceara ;2312700;SENADOR POMPEU;1867000
2018;Ceara ;2312809;SENADOR SA;630000
2018;Ceara ;2312908;SOBRAL;34737578
2018;Ceara ;2313005;SOLONOPOLE;2859000
2018;Ceara ;2313104;TABULEIRO DO NORTE;5805000
2018;Ceara ;2313203;TAMBORIL;2793942
2018;Ceara ;2313252;TARRAFAS;486000
2018;Ceara ;2313302;TAUA;8028000
2018;Ceara ;2313351;TEJUCUOCA;1082000
2018;Ceara ;2313401;TIANGUA;14989160
2018;Ceara ;2313500;TRAIRI;5282227
2018;Ceara ;2313559;TURURU;1279000
2018;Ceara ;2313609;UBAJARA;3534775
2018;Ceara ;2313708;UMARI;499500
2018;Ceara ;2313757;UMIRIM;1505000
2018;Ceara ;2313807;URUBURETAMA;2361000
2018;Ceara ;2313906;URUOCA;994000
2018;Ceara ;2313955;VARJOTA;2205000
2018;Ceara ;2314003;VARZEA ALEGRE;4297500
2018;Ceara ;2314102;VICOSA DO CEARA;4094000
2018;Distrito Federal;5300108;BRASILIA;1090790633
2018;Espirito Santo;3200102;AFONSO CLAUDIO;6311334
2018;Espirito Santo;3200169;AGUA DOCE DO NORTE;2355000
2018;Espirito Santo;3200136;AGUIA BRANCA;1897035
2018;Espirito Santo;3200201;ALEGRE;6302126
2018;Espirito Santo;3200300;ALFREDO CHAVES;2265000
2018;Espirito Santo;3200359;ALTO RIO NOVO;1330000
2018;Espirito Santo;3200409;ANCHIETA;4851404
2018;Espirito Santo;3200508;APIACA;789385
2018;Espirito Santo;3200607;ARACRUZ;17161053
2018;Espirito Santo;3200706;ATILIO VIVACQUA;1987000
2018;Espirito Santo;3200805;BAIXO GUANDU;7705054
2018;Espirito Santo;3200904;BARRA DE SAO FRANCISCO;11751846
2018;Espirito Santo;3201001;BOA ESPERANCA;2591958
2018;Espirito Santo;3201100;BOM JESUS DO NORTE;3113000
2018;Espirito Santo;3201159;BREJETUBA;2587744
2018;Espirito Santo;3201209;CACHOEIRO DE ITAPEMIRIM;54710536
2018;Espirito Santo;3201308;CARIACICA;67672176
2018;Espirito Santo;3201407;CASTELO;7296452
2018;Espirito Santo;3201506;COLATINA;29868600
2018;Espirito Santo;3201605;CONCEICAO DA BARRA;3536656
2018;Espirito Santo;3201704;CONCEICAO DO CASTELO;3047215
2018;Espirito Santo;3201803;DIVINO DE SAO LOURENCO;601000
2018;Espirito Santo;3201902;DOMINGOS MARTINS;8365962
2018;Espirito Santo;3202009;DORES DO RIO PRETO;1451000
2018;Espirito Santo;3202108;ECOPORANGA;4044210
2018;Espirito Santo;3202207;FUNDAO;6379772
2018;Espirito Santo;3202256;GOVERNADOR LINDENBERG;3910467
2018;Espirito Santo;3202306;GUACUI;6282436
2018;Espirito Santo;3202405;GUARAPARI;27941720
2018;Espirito Santo;3202454;IBATIBA;5163663
2018;Espirito Santo;3202504;IBIRACU;7941132
2018;Espirito Santo;3202553;IBITIRAMA;1963971
2018;Espirito Santo;3202603;ICONHA;8367526
2018;Espirito Santo;3202652;IRUPI;2787500
2018;Espirito Santo;3202702;ITAGUACU;2100000
2018;Espirito Santo;3202801;ITAPEMIRIM;11221335
2018;Espirito Santo;3202900;ITARANA;2199224
2018;Espirito Santo;3203007;IUNA;5500137
2018;Espirito Santo;3203056;JAGUARE;6994053
2018;Espirito Santo;3203106;JERONIMO MONTEIRO;1958300
2018;Espirito Santo;3203130;JOAO NEIVA;7641153
2018;Espirito Santo;3203163;LARANJA DA TERRA;1338000
2018;Espirito Santo;3203205;LINHARES;40844917
2018;Espirito Santo;3203304;MANTENOPOLIS;2174762
2018;Espirito Santo;3203320;MARATAIZES;4772419
2018;Espirito Santo;3203346;MARECHAL FLORIANO;5219102
2018;Espirito Santo;3203353;MARILANDIA;8097974
2018;Espirito Santo;3203403;MIMOSO DO SUL;8644529
2018;Espirito Santo;3203502;MONTANHA;3764725
2018;Espirito Santo;3203601;MUCURICI;600000
2018;Espirito Santo;3203700;MUNIZ FREIRE;2868400
2018;Espirito Santo;3203809;MUQUI;2053000
2018;Espirito Santo;3203908;NOVA VENECIA;13038797
2018;Espirito Santo;3204005;PANCAS;3311000
2018;Espirito Santo;3204054;PEDRO CANARIO;3903087
2018;Espirito Santo;3204104;PINHEIROS;4920739
2018;Espirito Santo;3204203;PIUMA;3636104
2018;Espirito Santo;3204252;PONTO BELO;1465355
2018;Espirito Santo;3204302;PRESIDENTE KENNEDY;2054000
2018;Espirito Santo;3204351;RIO BANANAL;4856000
2018;Espirito Santo;3204401;RIO NOVO DO SUL;1891680
2018;Espirito Santo;3204500;SANTA LEOPOLDINA;1179253
2018;Espirito Santo;3204559;SANTA MARIA DE JETIBA;9520407
2018;Espirito Santo;3204609;SANTA TERESA;5756000
2018;Espirito Santo;3204658;SAO DOMINGOS DO NORTE;4280000
2018;Espirito Santo;3204708;SAO GABRIEL DA PALHA;6734043
2018;Espirito Santo;3204807;SAO JOSE DO CALCADO;1909023
2018;Espirito Santo;3204906;SAO MATEUS;29866693
2018;Espirito Santo;3204955;SAO ROQUE DO CANAA;2758000
2018;Espirito Santo;3205002;SERRA;101937410
2018;Espirito Santo;3205010;SOORETAMA;5988337
2018;Espirito Santo;3205036;VARGEM ALTA;5261743
2018;Espirito Santo;3205069;VENDA NOVA DO IMIGRANTE;7251698
2018;Espirito Santo;3205101;VIANA;17623822
2018;Espirito Santo;3205150;VILA PAVAO;1856975
2018;Espirito Santo;3205176;VILA VALERIO;2476000
2018;Espirito Santo;3205200;VILA VELHA;121662805
2018;Espirito Santo;3205309;VITORIA;102183141
2018;Goias;5200050;ABADIA DE GOIAS;1276520
2018;Goias;5200100;ABADIANIA;8393000
2018;Goias;5200134;ACREUNA;3167850
2018;Goias;5200159;ADELANDIA;310000
2018;Goias;5200175;AGUA FRIA DE GOIAS;506000
2018;Goias;5200209;AGUA LIMPA;263000
2018;Goias;5200258;AGUAS LINDAS DE GOIAS;18103531
2018;Goias;5200308;ALEXANIA;10282650
2018;Goias;5200506;ALOANDIA;295000
2018;Goias;5200555;ALTO HORIZONTE;640155
2018;Goias;5200605;ALTO PARAISO DE GOIAS;3076000
2018;Goias;5200803;ALVORADA DO NORTE;1834700
2018;Goias;5200829;AMARALINA;317000
2018;Goias;5200852;AMERICANO DO BRASIL;676000
2018;Goias;5200902;AMORINOPOLIS;283000
2018;Goias;5201108;ANAPOLIS;80252230
2018;Goias;5201306;ANICUNS;3189200
2018;Goias;5201405;APARECIDA DE GOIANIA;76448180
2018;Goias;5201454;APARECIDA DO RIO DOCE;390000
2018;Goias;5201504;APORE;560000
2018;Goias;5201603;ARACU;544000
2018;Goias;5201702;ARAGARCAS;3304351
2018;Goias;5201801;ARAGOIANIA;1668500
2018;Goias;5202155;ARAGUAPAZ;1412000
2018;Goias;5202353;ARENOPOLIS;357000
2018;Goias;5202502;ARUANA;1840000
2018;Goias;5202601;AURILANDIA;412870
2018;Goias;5202809;AVELINOPOLIS;228000
2018;Goias;5203104;BALIZA;325000
2018;Goias;5203203;BARRO ALTO;1354350
2018;Goias;5203302;BELA VISTA DE GOIAS;6613900
2018;Goias;5203401;BOM JARDIM DE GOIAS;1464900
2018;Goias;5203500;BOM JESUS;3686100
2018;Goias;5203559;BONFINOPOLIS;855000
2018;Goias;5203575;BONOPOLIS;450000
2018;Goias;5203609;BRAZABRANTES;519000
2018;Goias;5203807;BRITANIA;1009340
2018;Goias;5203906;BURITI ALEGRE;1831000
2018;Goias;5203939;BURITI DE GOIAS;493000
2018;Goias;5203962;BURITINOPOLIS;289000
2018;Goias;5204003;CABECEIRAS;1548027
2018;Goias;5204102;CACHOEIRA ALTA;2305000
2018;Goias;5204201;CACHOEIRA DE GOIAS;239000
2018;Goias;5204250;CACHOEIRA DOURADA;786000
2018;Goias;5204300;CACU;1896200
2018;Goias;5204409;CAIAPONIA;2773830
2018;Goias;5204508;CALDAS NOVAS;21331570
2018;Goias;5204557;CALDAZINHA;452000
2018;Goias;5204607;CAMPESTRE DE GOIAS;793000
2018;Goias;5204656;CAMPINACU;395000
2018;Goias;5204706;CAMPINORTE;4108255
2018;Goias;5204805;CAMPO ALEGRE DE GOIAS;1320877
2018;Goias;5204854;CAMPO LIMPO DE GOIAS;772060
2018;Goias;5204904;CAMPOS BELOS;4685000
2018;Goias;5204953;CAMPOS VERDES;536001
2018;Goias;5205000;CARMO DO RIO VERDE;1004750
2018;Goias;5205059;CASTELANDIA;393000
2018;Goias;5205109;CATALAO;23141651
2018;Goias;5205208;CATURAI;1192000
2018;Goias;5205307;CAVALCANTE;902000
2018;Goias;5205406;CERES;3567260
2018;Goias;5205455;CEZARINA;917850
2018;Goias;5205471;CHAPADAO DO CEU;2203903
2018;Goias;5205497;CIDADE OCIDENTAL;6758400
2018;Goias;5205513;COCALZINHO DE GOIAS;4664390
2018;Goias;5205521;COLINAS DO SUL;646000
2018;Goias;5205703;CORREGO DO OURO;278000
2018;Goias;5205802;CORUMBA DE GOIAS;1001000
2018;Goias;5205901;CORUMBAIBA;1567500
2018;Goias;5206206;CRISTALINA;13418114
2018;Goias;5206305;CRISTIANOPOLIS;1313000
2018;Goias;5206404;CRIXAS;2639750
2018;Goias;5206503;CROMINIA;595000
2018;Goias;5206602;CUMARI;679088
2018;Goias;5206701;DAMIANOPOLIS;455000
2018;Goias;5206800;DAMOLANDIA;312000
2018;Goias;5206909;DAVINOPOLIS;250000
2018;Goias;5207105;DIORAMA;220000
2018;Goias;5208301;DIVINOPOLIS DE GOIAS;469000
2018;Goias;5207253;DOVERLANDIA;1268499
2018;Goias;5207352;EDEALINA;685800
2018;Goias;5207402;EDEIA;1960450
2018;Goias;5207501;ESTRELA DO NORTE;688000
2018;Goias;5207535;FAINA;1281000
2018;Goias;5207600;FAZENDA NOVA;756000
2018;Goias;5207808;FIRMINOPOLIS;1273000
2018;Goias;5207907;FLORES DE GOIAS;1548400
2018;Goias;5208004;FORMOSA;23000666
2018;Goias;5208103;FORMOSO;765000
2018;Goias;5208152;GAMELEIRA DE GOIAS;642000
2018;Goias;5208400;GOIANAPOLIS;5834001
2018;Goias;5208509;GOIANDIRA;847000
2018;Goias;5208608;GOIANESIA;10081670
2018;Goias;5208707;GOIANIA;280889319
2018;Goias;5208806;GOIANIRA;17108000
2018;Goias;5208905;GOIAS;4406620
2018;Goias;5209101;GOIATUBA;7796273
2018;Goias;5209150;GOUVELANDIA;445000
2018;Goias;5209200;GUAPO;3904900
2018;Goias;5209291;GUARAITA;205000
2018;Goias;5209408;GUARANI DE GOIAS;525000
2018;Goias;5209457;GUARINOS;230000
2018;Goias;5209606;HEITORAI;528000
2018;Goias;5209705;HIDROLANDIA;6107100
2018;Goias;5209804;HIDROLINA;216000
2018;Goias;5209903;IACIARA;1809500
2018;Goias;5209937;INACIOLANDIA;640000
2018;Goias;5209952;INDIARA;2959250
2018;Goias;5210000;INHUMAS;7813350
2018;Goias;5210109;IPAMERI;4951000
2018;Goias;5210158;IPIRANGA DE GOIAS;419000
2018;Goias;5210208;IPORA;6271500
2018;Goias;5210307;ISRAELANDIA;580000
2018;Goias;5210406;ITABERAI;11076200
2018;Goias;5210562;ITAGUARI;1194000
2018;Goias;5210604;ITAGUARU;749000
2018;Goias;5210802;ITAJA;844000
2018;Goias;5210901;ITAPACI;2613900
2018;Goias;5211008;ITAPIRAPUA;1408480
2018;Goias;5211206;ITAPURANGA;3867000
2018;Goias;5211305;ITARUMA;905500
2018;Goias;5211404;ITAUCU;1477000
2018;Goias;5211503;ITUMBIARA;17789125
2018;Goias;5211602;IVOLANDIA;242530
2018;Goias;5211701;JANDAIA;703000
2018;Goias;5211800;JARAGUA;6940064
2018;Goias;5211909;JATAI;20285050
2018;Goias;5212006;JAUPACI;369000
2018;Goias;5212055;JESUPOLIS;188600
2018;Goias;5212105;JOVIANIA;1308000
2018;Goias;5212204;JUSSARA;4343740
2018;Goias;5212253;LAGOA SANTA;195000
2018;Goias;5212303;LEOPOLDO DE BULHOES;1088000
2018;Goias;5212501;LUZIANIA;34953098
2018;Goias;5212600;MAIRIPOTABA;254000
2018;Goias;5212709;MAMBAI;1210000
2018;Goias;5212808;MARA ROSA;1309000
2018;Goias;5212907;MARZAGAO;623000
2018;Goias;5212956;MATRINCHA;644000
2018;Goias;5213004;MAURILANDIA;433330
2018;Goias;5213087;MINACU;3989000
2018;Goias;5213103;MINEIROS;11185421
2018;Goias;5213400;MOIPORA;233000
2018;Goias;5213509;MONTE ALEGRE DE GOIAS;685000
2018;Goias;5213707;MONTES CLAROS DE GOIAS;1471656
2018;Goias;5213756;MONTIVIDIU;2395000
2018;Goias;5213772;MONTIVIDIU DO NORTE;944000
2018;Goias;5213806;MORRINHOS;10213765
2018;Goias;5213855;MORRO AGUDO DE GOIAS;444000
2018;Goias;5213905;MOSSAMEDES;559000
2018;Goias;5214002;MOZARLANDIA;2587000
2018;Goias;5214051;MUNDO NOVO;991200
2018;Goias;5214101;MUTUNOPOLIS;461000
2018;Goias;5214408;NAZARIO;1963350
2018;Goias;5214507;NEROPOLIS;8272950
2018;Goias;5214606;NIQUELANDIA;6095630
2018;Goias;5214705;NOVA AMERICA;672000
2018;Goias;5214804;NOVA AURORA;348500
2018;Goias;5214838;NOVA CRIXAS;2319730
2018;Goias;5214861;NOVA GLORIA;970000
2018;Goias;5214879;NOVA IGUACU DE GOIAS;305000
2018;Goias;5214903;NOVA ROMA;433500
2018;Goias;5215009;NOVA VENEZA;1239000
2018;Goias;5215207;NOVO BRASIL;398000
2018;Goias;5215231;NOVO GAMA;13386841
2018;Goias;5215256;NOVO PLANALTO;624700
2018;Goias;5215306;ORIZONA;2606900
2018;Goias;5215405;OURO VERDE DE GOIAS;393000
2018;Goias;5215504;OUVIDOR;1188000
2018;Goias;5215603;PADRE BERNARDO;5629964
2018;Goias;5215652;PALESTINA DE GOIAS;456000
2018;Goias;5215702;PALMEIRAS DE GOIAS;4154450
2018;Goias;5215801;PALMELO;268000
2018;Goias;5215900;PALMINOPOLIS;599000
2018;Goias;5216007;PANAMA;213000
2018;Goias;5216304;PARANAIGUARA;1122500
2018;Goias;5216403;PARAUNA;2109000
2018;Goias;5216452;PEROLANDIA;437000
2018;Goias;5216809;PETROLINA DE GOIAS;1141750
2018;Goias;5216908;PILAR DE GOIAS;233000
2018;Goias;5217104;PIRACANJUBA;5321450
2018;Goias;5217203;PIRANHAS;1958350
2018;Goias;5217302;PIRENOPOLIS;4550210
2018;Goias;5217401;PIRES DO RIO;5295550
2018;Goias;5217609;PLANALTINA;12857704
2018;Goias;5217708;PONTALINA;2947900
2018;Goias;5218003;PORANGATU;8428865
2018;Goias;5218052;PORTEIRAO;539700
2018;Goias;5218102;PORTELANDIA;1295000
2018;Goias;5218300;POSSE;6292734
2018;Goias;5218391;PROFESSOR JAMIL;842000
2018;Goias;5218508;QUIRINOPOLIS;7762700
2018;Goias;5218607;RIALMA;3391780
2018;Goias;5218706;RIANAPOLIS;1057906
2018;Goias;5218789;RIO QUENTE;1475000
2018;Goias;5218805;RIO VERDE;42927435
2018;Goias;5218904;RUBIATABA;2592000
2018;Goias;5219001;SANCLERLANDIA;1113000
2018;Goias;5219100;SANTA BARBARA DE GOIAS;630000
2018;Goias;5219209;SANTA CRUZ DE GOIAS;991000
2018;Goias;5219258;SANTA FE DE GOIAS;854500
2018;Goias;5219308;SANTA HELENA DE GOIAS;6296460
2018;Goias;5219357;SANTA ISABEL;531000
2018;Goias;5219407;SANTA RITA DO ARAGUAIA;966000
2018;Goias;5219456;SANTA RITA DO NOVO DESTINO;221000
2018;Goias;5219506;SANTA ROSA DE GOIAS;339000
2018;Goias;5219605;SANTA TEREZA DE GOIAS;1066000
2018;Goias;5219704;SANTA TEREZINHA DE GOIAS;1416890
2018;Goias;5219712;SANTO ANTONIO DA BARRA;354000
2018;Goias;5219738;SANTO ANTONIO DE GOIAS;974000
2018;Goias;5219753;SANTO ANTONIO DO DESCOBERTO;11295861
2018;Goias;5219803;SAO DOMINGOS;1270000
2018;Goias;5219902;SAO FRANCISCO DE GOIAS;926098
2018;Goias;5220058;SAO JOAO DA PARAUNA;198000
2018;Goias;5220009;SAO JOAO D'ALIANCA;4010805
2018;Goias;5220108;SAO LUIS DE MONTES BELOS;6010890
2018;Goias;5220157;SAO LUIZ DO NORTE;1734000
2018;Goias;5220207;SAO MIGUEL DO ARAGUAIA;5226100
2018;Goias;5220264;SAO MIGUEL DO PASSA QUATRO;689000
2018;Goias;5220280;SAO PATRICIO;299000
